Turbine_ID,Month_recorded,Section,Zone,Previous_Over_current_Trips,Lubrication_Type,New_Seal,Planned_shutdowns,Average_RPM,Asset_Age_Score,Average_Vibration_Score,Torque_rating,Bearing_Weight_Score,Insulation_Rating,Fatigue_Score,Asset_Failure
3163,11.Nov,4201,S,1,0,1,4,3050,224,324,6,123,31,9.486833,T
3164,02.Feb,4202,S,0,1,0,0,2472,29,181,0,19,47,5.291503,F
3165,09.Sep,4203,S,0,0,0,1,3389,26,385,1,17,65,4.472136,F
3166,02.Feb,4203,S,0,0,0,1,3389,26,385,1,17,65,4.472136,F
3167,11.Nov,4204,S,0,0,0,0,3787,238,396,0,229,89,11.874342,F
3168,05.May,4206,S,0,0,1,2,5798,112,565,3,19,94,0,F
3169,12.Dec,4207,S,0,0,0,0,5056,21,119,0,0,59,0,F
3170,10.Oct,4209,S,0,0,0,0,1708,28,433,0,15,46,2.645751,F
3171,07.Jul,4210,S,5,0,0,3,4308,448,628,6,112,65,21,T
3172,03.Mar,4210,S,4,0,1,10,4308,448,628,11,112,65,21,T
3173,07.Jul,4210,S,6,0,1,10,4308,448,628,11,112,65,21,T
3174,09.Sep,4210,S,5,0,1,6,4308,448,628,8,112,65,21,T
3175,03.Mar,4210,S,4,0,1,10,4308,448,628,11,112,65,21,T
3176,02.Feb,4210,S,4,0,0,2,4308,448,628,2,112,65,21,T
3177,03.Mar,4210,S,6,0,1,3,4308,448,628,4,112,65,21,T
3178,07.Jul,4210,S,6,0,1,10,4308,448,628,11,112,65,21,T
3179,01.Jan,4212,S,2,0,4,5,4390,903,970,9,208,65,28.213472,T
3180,05.May,4212,S,2,1,6,8,4390,903,970,19,208,65,28.213472,T
3181,07.Jul,4212,S,3,1,6,10,4390,903,970,21,208,65,28.213472,T
3182,07.Jul,4212,S,3,1,6,10,4390,903,970,21,208,65,28.213472,T
3183,11.Nov,4212,S,2,0,3,9,4390,903,970,14,208,65,28.213472,T
3184,06.Jun,4212,S,3,1,9,11,4390,903,970,23,208,65,28.213472,T
3185,08.Aug,4213,S,0,0,0,0,3150,31,392,0,17,61,5.385165,F
3186,08.Aug,4214,S,2,1,3,7,5839,698,906,15,123,77,26.589472,T
3187,05.May,4214,S,2,1,4,5,5839,698,906,14,123,77,26.589472,T
3188,08.Aug,4214,S,2,1,3,7,5839,698,906,15,123,77,26.589472,T
3189,10.Oct,4214,S,2,1,1,2,5839,698,906,5,123,77,26.589472,T
3190,11.Nov,4215,S,2,0,0,0,2874,193,395,0,64,48,12.124356,F
3191,08.Aug,4216,S,1,0,0,2,4170,545,673,2,250,53,8.42615,F
3192,03.Mar,4217,S,0,0,2,3,3478,330,541,5,176,68,18.083141,F
3193,02.Feb,4218,S,1,0,1,2,4109,488,616,4,240,66,12.529964,T
3194,05.May,4218,S,2,0,2,8,4109,488,616,10,240,66,12.529964,T
3195,08.Aug,4218,S,2,1,3,4,4109,488,616,8,240,66,12.529964,T
3196,03.Mar,4219,S,0,0,1,1,2846,371,530,2,192,48,0,F
3197,08.Aug,4220,S,0,0,1,2,3310,264,298,3,251,49,1.732051,F
3198,07.Jul,4220,S,0,0,1,4,3310,264,298,7,251,49,1.732051,T
3199,04.Apr,4221,S,0,0,1,1,3745,515,599,2,451,70,22.472205,F
3200,12.Dec,4225,S,3,0,0,1,3475,261,355,1,187,57,8.185353,T
3201,12.Dec,4227,S,0,0,0,0,1371,0,183,0,0,24,0,F
3202,01.Jan,4228,S,0,0,0,0,1523,78,225,0,54,38,5.385165,T
3203,02.Feb,4233,S,0,0,5,7,6493,239,478,13,202,103,0,F
3204,12.Dec,4234,S,1,0,2,3,4018,345,648,6,136,70,16.370706,T
3205,09.Sep,4238,S,0,2,0,0,5794,64,438,0,104,99,0,F
3206,12.Dec,4240,S,0,1,1,5,6652,310,468,8,167,116,0,F
3207,09.Sep,4243,S,0,1,0,0,3889,149,215,0,56,59,0,F
3208,07.Jul,4243,S,0,0,1,5,3889,149,215,7,56,59,0,F
3209,07.Jul,4244,S,0,0,0,0,4118,0,53,0,31,61,0,F
3210,09.Sep,4245,S,0,0,0,0,523,25,27,0,6,7,0,F
3211,01.Jan,4248,S,0,0,0,0,1226,0,21,0,3,23,0,F
3212,11.Nov,4250,S,0,0,0,0,4741,0,473,0,3,142,0,F
3213,04.Apr,4251,S,3,0,1,6,7270,0,496,7,0,207,1,F
3214,12.Dec,4252,S,0,0,2,2,2723,502,548,4,421,65,2.236068,F
3215,07.Jul,4254,S,0,0,0,2,3383,83,258,2,95,62,8.485281,T
3216,07.Jul,4254,S,0,0,0,2,3383,83,258,2,95,62,8.485281,T
3217,08.Aug,4255,S,0,0,0,3,3017,138,373,3,115,67,11.74734,F
3218,03.Mar,4256,S,0,0,1,1,2132,124,336,2,39,30,0,F
3219,12.Dec,4258,S,1,0,1,2,4088,627,858,3,527,72,0,F
3220,01.Jan,4261,S,0,0,0,0,5431,648,919,0,653,129,0,F
3221,09.Sep,4261,S,0,0,2,2,5431,648,919,4,653,129,0,T
3222,09.Sep,4262,S,4,0,0,1,2554,352,517,1,130,44,18.761663,T
3223,04.Apr,4264,S,0,0,0,0,2262,82,150,0,68,34,8.774964,F
3224,03.Mar,4265,S,0,0,1,3,4275,592,622,5,592,71,0,F
3225,04.Apr,4266,S,0,0,0,1,5183,78,238,1,12,87,1,F
3226,03.Mar,4266,S,0,0,0,1,5183,78,238,1,12,87,1,F
3227,01.Jan,4269,S,5,0,2,8,4136,402,516,14,32,60,17.549929,F
3228,08.Aug,4271,S,1,0,0,0,2221,68,223,0,17,43,8,T
3229,10.Oct,4272,S,0,0,3,4,2375,336,389,8,207,38,8.185353,T
3230,06.Jun,4272,S,0,0,1,2,2375,336,389,4,207,38,8.185353,T
3231,07.Jul,4273,S,0,0,0,0,1150,157,158,0,157,12,1,F
3232,01.Jan,4274,S,0,0,2,2,4870,643,663,4,578,68,25.21904,F
3233,09.Sep,4276,S,0,1,2,2,2057,66,70,4,63,26,0,F
3234,11.Nov,4278,S,0,0,2,2,1674,98,249,4,41,42,0,F
3235,10.Oct,4280,S,1,0,0,0,4960,68,588,0,29,124,0,F
3236,03.Mar,4283,S,0,0,0,0,0,0,4,0,0,0,0,F
3237,02.Feb,4284,S,0,0,0,0,1404,0,72,0,0,22,0,F
3238,10.Oct,4286,S,0,0,3,3,2262,2,76,9,9,33,0,F
3239,02.Feb,4287,S,0,1,0,0,3850,0,150,0,0,81,0,F
3240,06.Jun,4289,S,0,0,5,6,6695,320,469,12,230,101,0,T
3241,09.Sep,4291,S,0,0,2,2,5427,123,229,4,25,134,0,F
3242,03.Mar,4293,S,0,0,3,5,5144,430,672,8,63,111,0,T
3243,11.Nov,4294,S,0,0,0,0,3200,42,97,0,13,54,0,F
3244,05.May,4295,S,2,0,6,9,4949,205,559,17,95,128,0,F
3245,05.May,4297,S,0,0,3,4,6974,380,725,8,135,108,0,T
3246,04.Apr,4297,S,0,0,0,1,6974,380,725,1,135,108,0,F
3247,03.Mar,4299,S,0,0,0,0,2526,114,284,0,122,30,0,F
3248,05.May,4301,S,0,0,6,10,4345,153,343,17,37,78,0,T
3249,06.Jun,4301,S,0,0,7,11,4345,153,343,19,37,78,0,T
3250,04.Apr,4302,S,0,0,1,2,7421,147,321,4,40,97,0,F
3251,07.Jul,4307,S,0,0,1,1,1615,39,169,2,14,44,0,F
3252,08.Aug,4308,S,0,0,0,0,4990,0,417,0,0,100,0,F
3253,08.Aug,4309,S,0,0,0,0,6705,94,617,0,44,110,9.899495,T
3254,11.Nov,4310,S,1,1,1,2,5525,170,618,5,76,97,0,F
3255,08.Aug,4311,S,1,4,1,7,9429,6,670,8,3,174,2.44949,T
3256,04.Apr,4312,S,0,0,0,2,5837,140,682,2,101,116,11.789826,F
3257,08.Aug,4313,S,0,2,1,2,4147,245,716,3,115,90,0,T
3258,09.Sep,4314,S,1,0,3,4,3764,346,602,8,243,66,5,T
3259,07.Jul,4315,S,0,0,0,0,3989,306,559,0,233,78,0,F
3260,09.Sep,4316,S,0,0,0,0,4645,330,536,0,273,73,17.378147,F
3261,08.Aug,4318,S,0,0,1,3,4343,283,530,4,242,86,0,F
3262,05.May,4319,S,1,0,2,2,4823,392,558,5,296,71,19.519221,T
3263,07.Jul,4319,S,1,0,2,3,4823,392,558,5,296,71,19.519221,F
3264,09.Sep,4320,S,0,0,0,0,4170,0,531,0,0,91,0,F
3265,07.Jul,4321,S,0,0,2,4,7568,123,462,6,168,128,0,F
3266,09.Sep,4321,S,0,0,1,2,7568,123,462,3,168,128,0,F
3267,09.Sep,4321,S,0,0,1,2,7568,123,462,3,168,128,0,T
3268,04.Apr,4322,S,0,0,0,1,4059,2,370,1,0,62,0,F
3269,03.Mar,4323,S,0,0,0,0,3594,21,132,0,2,51,4.242641,F
3270,10.Oct,4325,S,6,0,3,7,4680,227,465,13,19,104,14.56022,T
3271,05.May,4325,S,5,0,2,9,4680,227,465,12,19,104,14.56022,T
3272,02.Feb,4325,S,6,0,2,1,4680,227,465,3,19,104,14.56022,T
3273,05.May,4325,S,5,0,2,9,4680,227,465,12,19,104,14.56022,T
3274,07.Jul,4325,S,5,0,3,11,4680,227,465,19,19,104,14.56022,T
3275,10.Oct,4325,S,6,0,3,5,4680,227,465,8,19,104,14.56022,T
3276,10.Oct,4326,S,0,0,1,0,2309,0,71,1,0,29,0,F
3277,07.Jul,4328,S,0,0,0,0,3212,130,446,0,8,54,0,T
3278,08.Aug,4329,S,0,0,0,1,3499,0,55,1,0,38,0,F
3279,01.Jan,4330,S,1,0,3,5,4593,257,624,8,36,78,13.266499,T
3280,03.Mar,4331,S,0,0,0,1,3122,33,646,1,4,70,0,T
3281,08.Aug,4332,S,0,0,0,0,2379,0,176,0,0,47,0,F
3282,09.Sep,4333,S,0,0,1,1,1985,20,471,2,3,46,1,F
3283,09.Sep,4335,S,0,0,0,0,2517,0,111,0,0,55,0,F
3284,07.Jul,4336,S,0,0,0,0,646,0,1,0,0,6,0,F
3285,01.Jan,4337,S,0,0,0,0,825,0,14,0,5,9,0,F
3286,01.Jan,4339,S,3,10,0,0,6059,0,359,0,3,140,0,F
3287,09.Sep,4340,S,0,0,1,2,1213,0,6,3,0,18,0,F
3288,04.Apr,4342,S,0,2,3,3,3090,30,118,7,17,68,0,F
3289,02.Feb,4343,S,0,0,6,6,5286,175,460,12,69,115,5.830952,F
3290,08.Aug,4345,S,0,0,0,0,602,0,0,0,0,3,0,T
3291,08.Aug,4346,S,0,0,1,3,2229,0,193,5,0,32,0,T
3292,01.Jan,4347,S,0,1,0,0,3519,49,292,0,30,78,0,F
3293,09.Sep,4348,S,0,4,0,0,2117,82,261,1,77,46,0,F
3294,08.Aug,4350,S,0,0,4,4,1558,0,0,8,0,15,0,F
3295,11.Nov,4351,S,0,0,1,1,1201,0,78,2,0,23,0,F
3296,07.Jul,4352,S,1,0,1,1,3455,206,392,2,60,60,6.403124,T
3297,06.Jun,4352,S,1,0,1,1,3455,206,392,2,60,60,6.403124,F
3298,01.Jan,4353,S,0,0,3,3,5956,344,594,6,114,109,1,F
3299,04.Apr,4355,S,0,0,2,3,6661,212,280,5,99,152,0,T
3300,01.Jan,4355,S,0,0,1,1,6661,212,280,2,99,152,0,F
3301,10.Oct,4358,S,0,0,1,1,1784,11,66,2,15,30,0,F
3302,02.Feb,4360,S,0,0,0,0,1837,88,138,0,33,22,0,F
3303,10.Oct,4361,S,2,1,2,3,4226,160,461,7,85,97,0,F
3304,09.Sep,4362,S,0,0,1,7,2250,0,81,8,33,39,0,F
3305,08.Aug,4363,S,0,6,2,2,5850,13,462,4,6,110,0,F
3306,03.Mar,4363,S,0,6,2,3,5850,13,462,5,6,110,0,T
3307,02.Feb,4365,S,0,0,0,0,1044,0,0,0,0,14,0,F
3308,04.Apr,4367,S,0,0,0,0,948,1,2,0,0,31,0,F
3309,02.Feb,4368,S,4,0,1,1,6342,387,748,2,103,131,15.937377,F
3310,02.Feb,4368,S,4,0,1,1,6342,387,748,2,103,131,15.937377,T
3311,09.Sep,4368,S,5,0,1,3,6342,387,748,4,103,131,15.937377,T
3312,07.Jul,4368,S,3,0,2,8,6342,387,748,11,103,131,15.937377,T
3313,06.Jun,4369,S,0,0,2,1,4053,41,276,3,30,93,0,F
3314,08.Aug,4371,S,0,0,0,0,383,0,25,0,0,3,0,F
3315,07.Jul,4372,S,0,1,2,4,4831,604,696,8,503,65,0,T
3316,02.Feb,4373,S,0,0,1,1,2451,237,439,2,170,42,0,F
3317,07.Jul,4376,S,0,0,1,5,5182,119,592,6,57,112,0,F
3318,03.Mar,4378,S,0,0,0,0,2937,1,479,0,9,59,0,F
3319,07.Jul,4379,S,0,0,2,4,6696,249,553,6,238,119,15.779734,F
3320,09.Sep,4380,S,0,0,5,9,3408,342,581,14,223,61,1,F
3321,08.Aug,4382,S,0,0,2,7,2086,276,355,9,84,42,1,T
3322,05.May,4382,S,0,0,4,13,2086,276,355,17,84,42,1,T
3323,10.Oct,4382,S,0,0,1,10,2086,276,355,11,84,42,1,F
3324,02.Feb,4382,S,0,0,0,4,2086,276,355,6,84,42,1,T
3325,05.May,4383,S,2,0,0,2,5301,350,552,2,83,93,18.681542,T
3326,06.Jun,4383,S,2,0,1,6,5301,350,552,10,83,93,18.681542,T
3327,07.Jul,4383,S,2,0,2,3,5301,350,552,5,83,93,18.681542,T
3328,03.Mar,4383,S,2,0,4,4,5301,350,552,8,83,93,18.681542,T
3329,07.Jul,4383,S,2,0,2,3,5301,350,552,5,83,93,18.681542,T
3330,06.Jun,4384,S,0,0,2,3,3002,320,517,5,208,49,0,T
3331,10.Oct,4385,S,0,0,1,0,5088,144,325,1,67,65,6.708204,T
3332,08.Aug,4385,S,0,0,0,0,5088,144,325,0,67,65,6.708204,F
3333,01.Jan,4387,S,1,0,0,0,5201,131,480,0,15,87,10.583005,T
3334,05.May,4387,S,1,0,0,12,5201,131,480,16,15,87,10.583005,T
3335,09.Sep,4389,S,2,0,3,3,3628,96,118,6,22,57,2.44949,F
3336,07.Jul,4389,S,2,0,1,1,3628,96,118,2,22,57,2.44949,T
3337,06.Jun,4392,S,0,0,0,0,3361,0,159,0,0,39,0,F
3338,03.Mar,4395,S,0,0,0,0,257,0,9,0,1,2,0,F
3339,07.Jul,4397,S,0,1,0,0,1790,0,27,0,0,12,0,F
3340,11.Nov,4398,S,2,1,0,0,2912,0,315,0,4,32,0,T
3341,12.Dec,4399,S,0,0,0,0,602,0,41,0,3,9,0,T
3342,03.Mar,4400,S,0,3,0,0,4829,0,357,0,5,101,0,F
3343,11.Nov,4400,S,0,3,1,2,4829,0,357,3,5,101,0,F
3344,12.Dec,4401,S,0,1,1,0,3482,77,266,1,26,84,0,F
3345,01.Jan,4402,S,0,0,0,0,4089,116,431,0,39,85,0,F
3346,08.Aug,4408,S,0,0,0,0,3771,70,336,0,44,95,0,F
3347,04.Apr,4411,S,0,0,1,2,3354,72,305,3,35,59,0,F
3348,04.Apr,4413,S,0,0,2,2,1260,67,79,4,18,11,0,F
3349,07.Jul,4415,S,0,4,3,5,3863,75,255,10,42,45,0,T
3350,01.Jan,4417,S,7,0,2,6,5843,292,672,8,132,120,0,T
3351,03.Mar,4418,S,0,0,1,3,2529,60,220,4,30,53,0,F
3352,07.Jul,4419,S,0,0,0,2,4007,174,316,2,48,66,0,F
3353,09.Sep,4420,S,0,0,0,0,1480,120,183,0,75,42,0,F
3354,03.Mar,4421,S,0,0,0,0,625,0,14,0,4,7,0,F
3355,08.Aug,4422,S,0,0,0,0,850,0,17,0,2,8,0,F
3356,10.Oct,4423,S,0,0,0,0,2354,28,96,0,14,42,0,F
3357,09.Sep,4428,S,0,0,2,1,1538,200,333,3,70,20,0,F
3358,05.May,4429,S,0,0,3,3,2811,92,361,6,62,46,0,F
3359,02.Feb,4432,S,0,0,0,0,0,31,42,0,23,0,5.567764,F
3360,09.Sep,4433,S,0,0,0,0,0,0,19,0,0,0,0,T
3361,06.Jun,4434,S,0,0,0,0,3389,555,638,0,394,50,0,T
3362,07.Jul,4434,S,1,0,1,1,3389,555,638,2,394,50,0,T
3363,01.Jan,4435,S,0,0,1,1,2658,254,548,2,58,37,15.231546,T
3364,10.Oct,4436,S,3,0,1,7,3456,569,639,8,29,40,22.693611,F
3365,03.Mar,4438,S,1,0,1,2,2552,275,520,3,143,52,0,F
3366,04.Apr,4439,S,0,0,0,1,1501,49,60,1,44,18,0,F
3367,01.Jan,4439,S,0,0,1,1,1501,49,60,2,44,18,0,F
3368,09.Sep,4440,S,0,0,3,3,1495,195,204,6,86,25,0,F
3369,01.Jan,4445,S,0,0,1,2,373,27,27,6,4,3,0,F
3370,05.May,4447,S,0,0,2,3,1855,44,159,6,28,29,0,F
3371,03.Mar,4447,S,0,0,0,0,1855,44,159,1,28,29,0,T
3372,06.Jun,4448,S,0,0,0,0,869,0,25,0,0,9,0,F
3373,08.Aug,4449,S,0,0,0,0,308,0,7,0,0,2,0,F
3374,06.Jun,4450,S,0,0,0,0,3419,53,385,0,20,54,0,T
3375,03.Mar,4452,S,0,1,0,0,7048,75,418,0,33,182,0,F
3376,07.Jul,4453,S,0,0,0,0,626,0,15,0,0,9,0,F
3377,12.Dec,4455,S,0,0,0,0,3475,0,123,0,1,50,0,F
3378,06.Jun,4456,S,0,0,2,2,2155,20,39,5,26,38,0,F
3379,05.May,4457,S,0,0,0,0,1900,2,181,0,57,30,0,F
3380,02.Feb,4458,S,0,0,1,1,975,50,53,2,15,11,0,F
3381,10.Oct,4459,S,1,0,3,4,2967,156,169,7,180,29,0,F
3382,02.Feb,4460,S,0,0,0,0,3772,3,245,0,0,72,0,F
3383,07.Jul,4462,S,0,0,1,1,4951,0,510,2,3,126,0,F
3384,06.Jun,4465,S,0,0,0,0,5331,0,340,0,0,93,0,F
3385,08.Aug,4468,S,0,0,2,3,4823,222,554,5,74,92,0,F
3386,06.Jun,4470,S,3,1,0,0,6103,126,451,0,73,110,0,F
3387,12.Dec,4473,S,0,0,1,2,1047,43,556,3,14,13,0,F
3388,04.Apr,4474,S,0,0,0,1,895,83,241,1,33,16,0,F
3389,02.Feb,4475,S,0,0,0,0,4663,115,317,0,27,70,8.485281,T
3390,02.Feb,4475,S,0,0,1,2,4663,115,317,3,27,70,8.485281,F
3391,09.Sep,4476,S,5,0,2,4,5769,562,867,9,157,88,18.681542,T
3392,08.Aug,4476,S,5,0,1,6,5769,562,867,7,157,88,18.681542,T
3393,03.Mar,4476,S,5,0,2,3,5769,562,867,5,157,88,18.681542,T
3394,07.Jul,4477,S,2,0,0,0,3997,216,345,0,78,61,12.60952,T
3395,03.Mar,4477,S,2,0,2,2,3997,216,345,5,78,61,12.60952,F
3396,10.Oct,4479,S,2,0,0,4,2829,210,332,4,65,43,0,T
3397,03.Mar,4479,S,1,0,0,0,2829,210,332,0,65,43,0,F
3398,03.Mar,4479,S,1,0,1,1,2829,210,332,2,65,43,0,T
3399,03.Mar,4480,S,0,0,1,2,7321,0,724,3,15,143,0,F
3400,03.Mar,4481,S,0,0,0,0,6796,0,824,0,0,116,0,F
3401,08.Aug,4485,S,0,0,1,1,161,0,27,2,0,2,0,F
3402,01.Jan,4486,S,0,0,1,3,3968,219,431,5,149,85,0,T
3403,07.Jul,4488,S,0,0,0,0,836,0,7,0,0,17,0,T
3404,11.Nov,4491,S,0,0,0,0,6090,0,258,0,0,148,0,F
3405,08.Aug,4493,S,0,0,0,0,1462,0,77,0,0,31,0,F
3406,07.Jul,4494,S,0,0,0,1,4801,0,453,1,0,80,0,F
3407,11.Nov,4496,S,1,0,3,3,4622,56,389,6,35,118,5.744563,T
3408,05.May,4499,S,1,0,0,0,2982,101,225,0,57,58,0,F
3409,02.Feb,4502,S,0,0,0,0,3047,70,299,0,23,44,5.567764,F
3410,07.Jul,4503,S,0,0,0,0,6179,238,701,0,61,123,0,T
3411,01.Jan,4503,S,0,0,2,2,6179,238,701,4,61,123,0,F
3412,03.Mar,4505,S,0,0,0,3,3414,43,362,3,38,47,6.557439,F
3413,05.May,4506,S,0,0,1,1,4861,98,538,2,34,96,0,F
3414,11.Nov,4512,S,0,0,0,2,910,84,465,2,60,27,0,F
3415,05.May,4513,S,0,0,1,1,2541,64,399,2,46,56,4.123106,T
3416,03.Mar,4514,S,0,0,1,2,1821,1,347,3,34,34,0,T
3417,01.Jan,4515,S,0,0,2,3,3536,52,96,5,42,27,6.855655,F
3418,01.Jan,4515,S,0,0,2,3,3536,52,96,5,42,27,6.855655,T
3419,07.Jul,4516,S,0,0,3,3,5351,200,538,6,128,87,1,F
3420,09.Sep,4517,S,5,0,7,10,1843,381,409,19,157,27,11.575837,T
3421,10.Oct,4520,S,0,0,4,5,4949,111,346,9,35,105,3.605551,T
3422,07.Jul,4521,S,1,0,0,4,5944,36,231,4,3,101,2.236068,F
3423,06.Jun,4521,S,1,0,1,1,5944,36,231,2,3,101,2.236068,T
3424,07.Jul,4521,S,1,0,0,4,5944,36,231,4,3,101,2.236068,T
3425,06.Jun,4522,S,4,0,0,0,4149,124,241,0,25,77,10.198039,T
3426,03.Mar,4526,S,0,0,0,0,1367,0,335,0,9,32,0,T
3427,09.Sep,4528,S,0,0,1,2,344,2,12,3,0,16,0,F
3428,03.Mar,4529,S,0,0,0,0,142,2,2,0,0,2,0,F
3429,02.Feb,4531,S,0,0,0,0,3243,0,83,0,7,45,0,F
3430,08.Aug,4532,S,0,0,3,1,5003,41,187,4,5,87,0,F
3431,11.Nov,4535,S,1,0,1,2,3388,102,462,3,32,73,8.774964,F
3432,04.Apr,4538,S,0,0,0,2,3946,55,107,2,4,65,6.244998,T
3433,10.Oct,4539,S,2,3,1,1,3836,165,289,2,26,67,10.583005,F
3434,08.Aug,4542,S,0,0,0,0,5320,2,230,0,0,137,1.414214,F
3435,07.Jul,4543,S,0,0,2,4,6738,0,1037,6,0,171,0,F
3436,04.Apr,4544,S,0,0,0,2,4414,29,127,2,19,87,3,T
3437,04.Apr,4546,S,0,0,0,0,6589,0,403,0,0,117,0,F
3438,01.Jan,4547,S,0,0,0,0,7799,75,512,0,22,138,0,F
3439,06.Jun,4548,S,0,0,1,1,1508,0,18,2,6,12,0,F
3440,02.Feb,4549,S,0,0,4,5,3268,112,156,9,89,51,0,F
3441,08.Aug,4552,S,0,0,0,0,1573,0,312,0,0,49,0,F
3442,12.Dec,4554,S,0,0,0,0,1793,55,233,0,35,33,0,F
3443,05.May,4555,S,3,0,2,2,4654,386,468,4,107,55,15.362291,F
3444,10.Oct,4556,S,1,0,3,3,4573,459,816,6,268,55,18.138357,T
3445,03.Mar,4556,S,1,0,4,5,4573,459,816,13,268,55,18.138357,T
3446,05.May,4557,S,0,0,1,4,3578,260,456,6,176,54,12.961481,F
3447,09.Sep,4558,S,1,0,2,1,4576,455,574,9,167,45,16.822604,T
3448,03.Mar,4558,S,1,0,4,11,4576,455,574,17,167,45,16.822604,T
3449,12.Dec,4559,S,3,0,2,2,5110,381,521,4,68,61,7.745967,T
3450,11.Nov,4561,S,5,0,0,2,6850,346,897,2,64,94,16.248077,T
3451,06.Jun,4561,S,5,0,4,8,6850,346,897,15,64,94,16.248077,T
3452,06.Jun,4561,S,5,0,4,8,6850,346,897,15,64,94,16.248077,T
3453,09.Sep,4561,S,6,0,3,7,6850,346,897,13,64,94,16.248077,T
3454,01.Jan,4561,S,2,0,0,2,6850,346,897,2,64,94,16.248077,T
3455,01.Jan,4562,S,0,0,0,1,3787,0,125,1,0,58,0,F
3456,06.Jun,4563,S,2,0,3,7,6409,443,813,22,204,143,18.05547,T
3457,03.Mar,4563,S,2,0,1,5,6409,443,813,10,204,143,18.05547,T
3458,08.Aug,4563,S,2,0,7,5,6409,443,813,28,204,143,18.05547,T
3459,02.Feb,4563,S,2,0,1,7,6409,443,813,10,204,143,18.05547,T
3460,06.Jun,4563,S,2,0,3,7,6409,443,813,22,204,143,18.05547,T
3461,08.Aug,4563,S,2,0,7,5,6409,443,813,28,204,143,18.05547,T
3462,03.Mar,4563,S,2,0,1,5,6409,443,813,10,204,143,18.05547,T
3463,06.Jun,4564,S,0,0,0,0,551,9,182,0,4,18,2.645751,F
3464,08.Aug,4565,S,0,0,2,4,7227,183,512,6,107,99,12.60952,T
3465,08.Aug,4565,S,0,0,0,5,7227,183,512,15,107,99,12.60952,T
3466,08.Aug,4568,S,1,0,2,3,3547,197,558,10,127,77,7.937254,T
3467,08.Aug,4570,S,0,0,0,0,1577,0,550,0,0,35,0,F
3468,10.Oct,4571,S,1,0,1,1,4916,142,419,2,51,83,3.162278,F
3469,05.May,4572,S,0,0,0,0,1581,32,304,0,12,33,0,F
3470,02.Feb,4574,S,1,0,0,0,883,0,1,0,0,5,0,F
3471,05.May,4575,S,0,0,0,0,1986,0,122,0,0,50,0,F
3472,07.Jul,4578,S,0,0,2,2,1503,1,4,4,0,34,0,F
3473,05.May,4580,S,0,0,0,0,2788,58,132,0,17,49,0,F
3474,03.Mar,4581,S,0,0,3,2,1756,0,24,5,0,40,0,F
3475,06.Jun,4582,S,0,5,0,2,4238,7,138,2,0,92,0,F
3476,10.Oct,4586,S,0,0,0,0,1028,0,5,0,3,9,0,F
3477,06.Jun,4587,S,0,0,0,0,2504,0,0,0,0,32,0,F
3478,12.Dec,4589,S,0,0,1,1,3419,0,61,2,14,49,0,F
3479,02.Feb,4589,S,0,0,0,0,3419,0,61,0,14,49,0,F
3480,10.Oct,4593,S,0,0,0,0,6266,0,343,0,0,135,0,F
3481,06.Jun,4595,S,1,0,0,0,6902,73,423,0,34,137,4.795832,F
3482,09.Sep,4596,S,0,0,0,0,1272,55,303,0,31,23,0,F
3483,01.Jan,4597,S,0,0,0,0,1122,24,149,0,10,18,0,F
3484,06.Jun,4598,S,0,0,0,1,2407,23,198,1,19,59,0,F
3485,03.Mar,4602,S,0,0,0,0,2702,158,427,0,101,29,0,F
3486,03.Mar,4603,S,0,0,3,3,1052,350,456,6,235,17,0,F
3487,06.Jun,4606,S,2,0,0,6,4415,559,614,8,320,57,1.732051,T
3488,05.May,4606,S,2,0,3,6,4415,559,614,9,320,57,1.732051,T
3489,05.May,4607,S,0,0,0,1,2083,34,88,1,15,16,0,F
3490,10.Oct,4607,S,0,0,0,0,2083,34,88,0,15,16,0,F
3491,12.Dec,4609,S,1,0,5,9,3718,328,471,14,143,55,10,T
3492,11.Nov,4610,S,1,0,6,9,2742,557,692,18,319,34,13.638182,T
3493,08.Aug,4611,S,0,0,0,0,2562,0,10,0,0,26,0,F
3494,01.Jan,4612,S,0,0,0,0,4644,0,48,0,0,23,0,F
3495,08.Aug,4613,S,4,1,0,1,3508,276,604,1,146,71,11.958261,T
3496,03.Mar,4613,S,3,0,0,7,3508,276,604,10,146,71,11.958261,T
3497,04.Apr,4614,S,1,0,3,4,2803,447,633,7,360,50,12.083046,T
3498,11.Nov,4616,S,2,0,0,1,1597,43,369,3,42,42,6.244998,F
3499,05.May,4617,S,4,0,0,0,2061,142,288,0,116,48,9.110434,F
3500,09.Sep,4618,S,0,0,0,0,826,36,119,0,34,19,0,T
3501,08.Aug,4620,S,1,1,2,5,2902,307,454,7,251,41,0,F
3502,02.Feb,4622,S,0,0,2,2,83,0,8,4,0,0,0,F
3503,09.Sep,4623,S,0,0,0,0,536,4,7,0,0,12,0,T
3504,06.Jun,4627,S,0,0,0,0,2541,0,103,0,0,73,0,F
3505,03.Mar,4628,S,2,0,2,13,2850,8,116,15,4,37,2.44949,F
3506,09.Sep,4630,S,0,0,0,0,481,0,4,0,0,7,0,F
3507,02.Feb,4631,S,1,0,0,0,1625,0,51,0,0,36,0,F
3508,09.Sep,4631,S,1,0,0,3,1625,0,51,3,0,36,0,F
3509,07.Jul,4632,E,0,1,0,6,5043,105,492,9,20,115,7.937254,T
